HP_1,HP_2,HP_3,HP_4,HP_5,HP_6
1.38140444627175,1.40372493559543,-0.402697547932497,1.9784644389102,-0.223339917730305,1.37975910420878
1.65979943477861,1.41064637845623,-0.429789904955153,1.99445413253392,0.39361778899133,1.36303107106914
1.75931811773333,1.4052794684353,-0.382052784224302,2.00172974526583,-0.437578163254421,1.37015116728199
2.24676423471616,1.40108219816233,-2.02959196337302,2.01153738418359,0.40103242190841,1.35849390777764
1.37716055683721,1.383201018585,0.366225080843237,1.99362779656099,-0.431081766300133,1.39138068159895
1.61112048481669,1.39976623068335,-1.51748008497698,2.00217522403617,1.26914945887602,1.36537489622355
1.59668373859007,1.3933436073005,-1.01946194884012,1.99679220441908,0.499928936915297,1.37692746846725
1.34254132586595,1.39063054243845,-1.07900375284879,1.99258975942794,0.927626912272559,1.37362110842251
2.54994725734997,1.39272995960931,-1.54192490181697,1.99134726586748,-0.797111646654979,1.38294415459789
1.94425211570832,1.40790618509133,-1.96989553697636,2.00837193118001,0.879502257679418,1.35727771667313
1.69865649287018,1.39265878218863,0.211601172669962,1.98595076774357,-0.244884468815806,1.38957343392562
1.86311090263312,1.37444785293063,0.111439517639855,1.99207129049429,-0.90530252533807,1.39483958444511
1.69405141321298,1.39751145086987,-0.453750738071127,2.00470037760901,0.285524037196934,1.3775539593608
2.20515197212534,1.39461262872179,-1.27800180752816,1.99679361679644,0.497480894081887,1.36938027211264
2.92277048884706,1.36427311610549,-0.690897362891329,1.98382407213,-1.92889069776701,1.39335348435673
1.38205205905945,1.39692131184457,-2.74545749426074,2.00498788834341,1.7613117015694,1.36696389585807
1.82757217030028,1.39806915407364,-1.83773271922578,1.99124133210334,0.491399075446537,1.37243293541942
0.496276299827277,1.38253339886417,1.02751799950364,1.99172709414361,-1.18997290994234,1.38868345828643
0.662402919109839,1.40570890925917,0.129463984154799,1.9871235662658,0.630531610255585,1.37868222893996
2.00824801877732,1.40011253685749,-0.220439869978907,1.99076593908642,-0.474522840970457,1.36853961929955
2.30530552446968,1.39569722337985,-1.05856400366139,1.98840616130877,-0.286670426513841,1.37314680933879
2.40578823759224,1.37048473989214,-0.928769101911847,1.99484612368376,-1.6091442198681,1.37474066390387
2.08370058016328,1.39931086709464,-0.487690983373438,2.01082812863526,-0.648796401041154,1.35745519901421
1.80782698854343,1.40057132836104,-1.41417364857599,2.00412940504709,0.454509766967655,1.36891224949249
2.11211107101822,1.41067603880385,-1.51870628989499,2.00516334327383,0.571589244521376,1.35950832483154
2.81573236927356,1.36676559740309,-1.59870351290651,1.99129700065535,-1.53880598790336,1.39711952277309
2.26807631831795,1.39248785350362,-1.49309239696042,1.99664449408377,0.245582118131168,1.36600518635212
1.6294424786774,1.38149627127609,-0.283029599227615,2.00249436678818,-1.02939594003471,1.38270558821337
1.69490105480482,1.40829826264938,-0.368682557226401,1.9986636123129,0.245513362909654,1.37299845453818
1.36256292887819,1.40802842726734,-0.918338327488137,2.00576526969303,0.85652120965864,1.36031798716065
2.15866087460259,1.3855871807595,0.318932286744345,1.99195030489405,-0.890008780542832,1.37505946932491
0.855610857187082,1.39926851786876,-0.694947002544258,2.00331763898661,0.830755866390455,1.38831857806657
1.90534840198375,1.39489062971641,0.632557800949144,1.98959578263958,-1.6692431100258,1.38064360534566
1.52346876307898,1.40977232593438,-1.78061648727195,2.01127717443274,1.41230635015871,1.35699177175654
1.88467605663514,1.3967862124992,-2.27545958026217,1.98493295436887,0.838537132186792,1.37610827949751
2.81128103173465,1.40023965864335,-2.46561956371625,2.00647822661597,0.22383737875121,1.38458553561993
1.4300949451654,1.39854678525376,-1.43384310825926,2.00006442949829,1.02631666054242,1.36349525513015
1.46142325064712,1.40272577081371,-0.544764374534849,1.98194600124444,0.67569505532543,1.37774611686595
1.35624728282347,1.40018522741415,-0.684674626243083,1.99861355597001,-0.628828210537622,1.37453408737399
1.55800335428329,1.40028142467653,-0.597686614898628,1.99009406790521,0.500515007798782,1.37013166594691
2.31333280641856,1.38661403438988,-1.2402352039791,2.00541903579726,0.190137453174554,1.37945454722171
2.00363730551894,1.39773699707505,-0.407475544451344,1.99810046925294,-0.177729202017974,1.36922909470662
1.90175215448329,1.39863309676812,-0.651015075444551,2.00978118047313,0.131059392141661,1.37437634534089
1.94415053924,1.3873481951488,-0.358846266780616,1.99465898140384,0.09067198399599,1.39214060948433
2.39182614626716,1.39910818083406,-1.3768115567537,2.00891653537377,0.131890611422218,1.36527273176733
2.18625160541142,1.39287883763775,-1.17505838587443,1.99552840398061,0.100115210908962,1.37460699287744
2.25107236836714,1.38873096171975,-2.04222488014938,1.99916137305015,0.200461184008277,1.36676836718549
0.949717869710879,1.37612608337777,0.167991657626635,1.98579440997241,-1.16372357825438,1.39493950751155
1.67448840030017,1.41288023623792,-0.734158922670588,1.99392514654088,0.739439136734006,1.36421455788801
1.74062260950874,1.39303456465357,-0.681696092937439,1.98803310993257,-0.293219839394187,1.3752192861406
1.42607187077959,1.39824140340954,-0.068127568741849,1.98942496544349,0.181149342974699,1.37891334501229
1.54018806204239,1.39092149749159,-0.062376909539426,1.99975589463272,-0.157233158312859,1.38121710305889
1.91983081813795,1.40829953542515,-0.432548623167538,1.99239714660426,0.086971420414719,1.3534344715585
1.34124350448328,1.40359184815776,-0.178842010733199,1.99422788030516,0.648947510736766,1.36958808155184
0.90465742267984,1.39747582687168,0.423764689579286,1.9970844798876,0.254595818843113,1.38215711674881
1.63222196690106,1.40416223796575,0.193415352652309,1.98221911036546,-0.009177189666556,1.38442348424596
2.65699911312187,1.37795593765516,-1.84348781461505,1.99284065870809,-1.1486194617415,1.37860549515135
0.971013708157502,1.40384168692694,-0.781342351963593,2.00602030908369,0.658810760214844,1.36348123807212
0.724489027846065,1.39849431530881,0.543316903216779,1.99102471113481,0.006444639983665,1.37822615162718
2.44351837661389,1.40738560871875,-2.67387607675652,1.99856044925813,1.02541854076636,1.36632805321888
2.8020542628073,1.3785017888648,-1.11949681803667,1.9865981662703,-1.37052597521885,1.39036710423986
1.30412509982787,1.38469709213967,1.17606496360335,1.97423987108975,-1.28601777069583,1.39656419196426
1.4936725842813,1.40883545163723,-1.6538843032339,2.00631114125782,1.13252128856068,1.34961822666842
2.11703793332803,1.39217848798859,-0.707543620967925,1.99539074324033,-0.017495435066524,1.37544265371574
1.52369562316523,1.39592214403038,-0.074061884783292,2.00961586900693,-0.217646640047853,1.36733357506135
1.87227193589644,1.41149997930924,-0.299663797229213,2.00421197757492,0.06192286857572,1.37024710992313
1.38513863044864,1.40301067844263,-1.43112669863513,2.00972426405507,0.712774237215225,1.37682153115231
1.95206587861646,1.4001486429679,-1.56679271443163,2.01053123116705,1.3998357760622,1.36291342529251
1.66874864413192,1.41250319886049,-1.31926262469674,1.99980058166843,1.13880822078121,1.36117466857433
2.50668833594466,1.38761536891848,-0.787439314771377,1.9874071092144,-0.760058099590166,1.38107457544248
1.08105786916667,1.39830673927092,0.301075281372239,1.9998407500055,0.166539910719971,1.36300839001307
2.03594059490779,1.38337039289398,0.115283249045638,2.01184021175372,-1.13844383350959,1.36987230782813
1.15956594497351,1.40172024347596,-0.901826943281573,2.0014390057487,0.749861502222371,1.37416852110927
1.60257129257257,1.39136710301767,-2.41737961885067,2.00005149976889,0.786058693625482,1.37266975123991
0.986754004635575,1.40422938288023,-0.317808646939074,1.99425721606643,0.746832978854959,1.38075837463628
1.90844065004118,1.37434038413806,0.115478321535022,1.9915309730041,-1.7844498578989,1.38825915806805
2.49472169895458,1.37782040643593,0.900510544197717,1.98880117396475,-1.8917820615346,1.39091358163396
1.66802748927158,1.39337507955234,-0.246520971544673,1.99902846188535,0.312281770181656,1.38148425447291
1.63917820652587,1.37965335170742,0.008112340476776,1.99751820204997,-1.3378761078781,1.37638830314462
1.38656346556616,1.38917210047945,-0.692839928086742,2.00465910452674,0.388031132970753,1.36838575810754
1.54764091052161,1.38597055629145,-0.437599980424045,1.99272816862743,-0.40158375970142,1.38692227754611
2.1615116208239,1.39870584667107,-1.23448517142095,1.99881855313937,-0.210734145845902,1.36600693216951
2.81206558808788,1.38529519804687,-0.699110287525793,1.98240258080608,-1.46932596403099,1.38641256569058
1.40735149346173,1.37773329348022,1.44730461760128,1.98810000898705,-1.43431749798436,1.39848782855312
2.22555912291959,1.38906007421492,-0.924321461180716,2.00242901212787,0.093253754830106,1.36604722628797
1.8133598370356,1.41670169231501,-1.35993652382477,2.00204314590418,0.866329257984599,1.35302569290589
1.52868090059468,1.3980920094414,1.23949853956169,1.98032135765599,-1.1334382268756,1.37439170799732
2.02891277946001,1.38889019342945,-1.89186704386871,1.97922438564795,-0.464198979513605,1.37137214812349
1.66921702017194,1.39786251387826,-2.05594800403016,1.99115274219366,1.16995287643817,1.38097387131933
0.880624872342525,1.40692839669397,-0.512521824855658,1.99392061524459,0.973845705484864,1.36952268833698
0.736604567003632,1.39739730161001,0.241094503593777,1.98023202036023,0.110531509498174,1.38537947317374
1.73015909214595,1.40758827994123,-1.48247137783713,2.01301253733482,0.714230746666288,1.35944905464535
1.53973288238197,1.40968614564569,-1.46507160282503,2.00198287615888,0.755481252220899,1.35717401406173
1.50852468724847,1.39112489168312,0.544938420033084,1.99572934066178,-0.378305145376417,1.38750161800338
2.25099583410768,1.39128599760618,-2.23463434764125,2.00202375743259,0.640283100164527,1.36762447239936
1.59161639058345,1.40041086884497,-0.079792399624059,2.00143337003658,-0.037016887695504,1.37466185254512
1.61683006330829,1.39547083470897,0.338240249370993,2.0008382939149,-1.12348607521735,1.36776825909131
2.35711552577703,1.39308754444876,-0.945929644798705,2.01208228806413,-1.07464810593429,1.36470371273493
1.41703604500333,1.39453582701152,-0.566363830589236,1.97844516180115,0.647244077104099,1.38762929218854
2.66237309438155,1.39276381136615,0.05308416411656,1.99714468795144,-2.38116743933413,1.36628969720095
2.04383991571854,1.38761589125677,-1.17667444776561,1.99238912949638,-0.936925488586022,1.37378283931999
0.573332578038129,1.41234272531392,0.057831630357099,1.99951024406412,0.900687686306702,1.36464330083067
1.28497113970196,1.37628647373012,-0.002877563610962,1.99428878703877,-0.595857364744087,1.39185646922717
2.46121534520703,1.38520406976067,-0.378455606121723,1.98270836762798,-0.894722900849236,1.38793234316839
1.95249476088899,1.38861074358771,-0.020440509376627,1.98622931481355,-0.389988942261399,1.39213210822603
1.4263797783904,1.39586602790074,-0.695026566908356,1.99622784348893,0.511891068570758,1.37021168562457
2.4976654058305,1.38273792460644,-0.502141791746375,1.98905842481386,-1.89902316033194,1.3906361668713
1.75584305368924,1.37913528766074,0.392412548804159,1.98461562131827,-1.25032772717934,1.39102204683176
2.70588515976543,1.37331805935421,-0.985225780198185,1.97924659265153,-1.21104020588947,1.39277917456325
1.78018141915876,1.40565349525947,-0.834229345773761,1.99294536849545,0.124246087604494,1.37192780086612
1.03172560663765,1.39060534297155,0.011126267027674,2.00034698307785,-0.220486968866213,1.38233717591066
1.97485291501558,1.39206282734692,-0.752420942874297,1.993505386535,-0.179748725034409,1.38870260772128
1.27316189426835,1.40125977149455,-1.22055495778753,1.99738105243503,0.940711249635972,1.36566462359856
1.70699730335314,1.37720720736031,0.344552587069389,1.98854680847662,-0.830350003173082,1.40105985002156
0.900052264050613,1.39846780911651,-1.50314579787611,1.99680838109679,0.762133143062183,1.378217793851
3.05761972706578,1.3730221807881,-1.79527450203105,2.00442524992478,-1.4310799258584,1.3871323779394
0.772594035373905,1.39704373320354,-0.359309700498573,2.00215099630786,-0.057068938323221,1.36823759081804
2.76231988977476,1.37144996488856,0.445620688342583,2.00080248616291,-3.09309036060199,1.39445464021595
1.93696249207027,1.38883296927146,0.140375985363943,2.00571958978714,-1.35967052329191,1.3854648250095
1.73822445027208,1.40399696504961,-0.554762568480495,2.00379409792643,-0.37167104232709,1.36719722743759
0.359358539298101,1.40408646152593,-0.14528147017964,1.98161228106194,0.613812563819512,1.37627413147854
0.776815767866909,1.39760577923202,0.222260940332502,1.99652527069221,0.227299905090567,1.38374299378407
1.7463563943832,1.40953165038286,-0.973547219466849,2.0081737940098,0.34738169479635,1.36258061777464
1.88527627020871,1.3974529220124,-0.897715262274234,2.00211376448425,0.809063571596107,1.38108680426863
2.80496853944015,1.36824810359554,-0.153584698116473,1.99978896110118,-1.89378996800531,1.40198613823251
1.96601208834575,1.36820626250079,-0.148782900343912,1.99598221201476,-0.655832149422676,1.38934106215839
0.981953619713502,1.40038322061079,-1.34694589988103,1.99678800537967,1.05336656816495,1.378422560305
1.25798427753936,1.39943865997277,-0.02206688791002,1.98805371540547,0.158705236518998,1.37197487448144
1.37072482951,1.38184957135125,0.349278202531545,2.00037973197735,-1.14165350618786,1.39189962990259
1.65451448654085,1.39057839121188,-1.25383191520736,1.98862870901098,0.629951394705807,1.38357155141773
0.690926811148513,1.38723528335594,0.723791528313825,1.98666942214589,-1.19735196439218,1.37875993438144
2.2735623513646,1.38341710648146,-1.23613490478841,2.00544467030216,-0.481954812989228,1.36218726431925
2.3236524369732,1.38907253511652,0.41964231816827,1.99415737549716,-1.37949391881192,1.39036070900811
0.411044468588953,1.40180071950502,-0.401455379534256,1.99979918733813,0.354539097668456,1.36530572478666
1.65095324094713,1.39236707517883,-0.028983991768727,1.986515451692,-0.173472064854457,1.38696988805522
1.89307152234822,1.37943960237543,1.38885171450784,1.98534214644175,-1.72221908892977,1.39487578134679
1.3543221081475,1.38269927387589,0.3650507806643,1.99764237307139,-0.510672960577463,1.38007259411283
0.662252101625589,1.41304885495186,-1.66314690471186,2.00158353858779,1.64147494998062,1.37234394097506
2.57223173214947,1.4011394912674,-0.36311363848964,1.99028514037196,-0.235486478232563,1.37310473303867
2.27593000264376,1.3842100564621,0.154372248836421,1.98415705616108,-1.29327429209481,1.39615474846134
1.57754083725181,1.40025885352827,-1.47085563213963,2.00231996385646,0.794138809317009,1.37428099784302
1.51923042095335,1.38524267874166,-1.57015390589258,2.0052011679867,0.720770642265799,1.3682800847599
2.15023142479827,1.3777830943971,1.64812768298877,1.98882146787354,-2.14225032846783,1.40329469067505
1.37882354245392,1.37247991032,0.36158659663121,1.99613663771783,-0.893230465773342,1.39141886802681
1.27107281704113,1.40026085288808,0.057935263873612,1.9732325901135,0.239662938959482,1.38116117460951
1.64053321761613,1.40745420243046,-0.485556576772735,1.98966887456364,0.304223895307044,1.3706694598748
1.55211039360669,1.40160961705095,-0.436782394102007,1.99591930591772,0.087245349169687,1.36857667918211
1.4552179966316,1.40449549695843,-1.13224998866608,2.00496799261553,0.864719865171899,1.36187466705995
2.38368029711278,1.37955441583574,0.071519573485193,1.99957848919995,-1.61581441101833,1.38658835044043
2.96976154640859,1.38589435792909,-1.28225492400705,2.0032285404444,-1.31453941282756,1.37371390996482
0.969255974217058,1.39052872477548,-0.897490376680585,1.99778529959792,0.387540350206502,1.37847805744327
2.29016874508936,1.39301253385498,-1.27330229095303,1.997071372578,-0.169993604139177,1.37701746070219
3.30620065904192,1.38211596373899,-1.47259250350261,1.98734290200436,-1.55580499870771,1.38732522336569
1.73108072374518,1.40541234810593,-0.88835316074528,1.99181807381385,0.365728939891683,1.37512377040946
2.24081487467811,1.40128448283258,-2.03540190697651,2.01236829785036,0.732773949262909,1.36611082609713
1.8015431553805,1.38994675911078,0.264206440898839,1.98968755550219,-1.14271665797402,1.37789410496006
1.00051299409288,1.39180681471979,0.597452202270782,1.99061308778853,-0.686393435038145,1.39141045517683
2.16355204975482,1.40617522364104,-1.08904599141214,2.00474431261263,0.35004162383712,1.37004073052286
1.40113824738879,1.41487510098084,-2.37217719129911,2.00746436758285,1.81739373571257,1.35851871298693
1.86606289371037,1.37669774739537,0.022574700730805,1.97958473062651,-0.802663278157909,1.39294368030977
1.55335977686998,1.37989732192786,-0.192043241593532,1.98583011838689,-0.905591621092365,1.38947336284121
1.25934616644011,1.38048626572529,0.197511066759337,1.9844371474841,0.236717625429569,1.38388706973943
1.89466978709343,1.38398327937157,-2.59375721882492,1.99374572515244,0.521047580093735,1.3741283919882
3.51840113628368,1.36343702784054,-0.95714039703548,1.98169614775522,-2.69226337070864,1.39708932800836
1.97272070100627,1.3862574511528,-2.63431875652275,2.00932669660509,0.824785206030875,1.3729086550286
1.83589115005001,1.42349605555825,-0.404880437904323,2.00816077505452,0.881387390218211,1.35582278696563
2.01332484943808,1.40775712171902,-1.23501491836647,1.99357435615693,-0.076267739398803,1.3623629481293
1.53422514493193,1.41402831233312,-0.252008810835239,2.00103908086232,0.615010661765902,1.35744672719246
1.46542434430219,1.39359312200396,0.587236109086164,1.9928850399501,-0.199753531886025,1.38275045875162
2.01472873791973,1.3831335043482,-0.837932980681943,2.00448621435851,-1.15418202818217,1.36880089780651
2.58447785202974,1.39392421230819,-1.95713803378792,1.9945172681963,0.028876919463031,1.38153502495156
1.66542856161009,1.41065982592398,-1.71598718100834,2.01147862410786,1.34902148519769,1.36257669976524
2.35295542690191,1.37016678955199,-0.8165418035735,1.99075311114182,-1.57219911818765,1.38600713389771
1.26819614999438,1.40034971818401,-0.46379025438402,1.99989927280214,0.341039782043026,1.36691794167177
2.74933034863835,1.36886924567635,-1.46109424247678,2.00250737967904,-1.56630636912421,1.39207116254329
1.68379969877351,1.39221859572044,-0.859971090115761,1.99348923073857,0.014560295558555,1.37611681399114
2.17867323898139,1.39643742918799,-2.9821117954376,1.99404642360551,0.886601459286021,1.3679082172249
1.97779865969915,1.40032578982742,-0.339391469723546,1.99511020568339,-0.326238824401396,1.36734206411315
1.56348434362903,1.3961918437331,-1.6037473120654,2.00106609216079,1.15016890581456,1.36481380173604
0.803147648450806,1.39450315790863,-1.49722896912024,2.0002242531159,1.72576932541526,1.37196721846572
2.36615950556481,1.38976336225691,-1.00374966922563,1.99832224214847,-0.039280087514953,1.38138027493631
2.44574646755719,1.37978013310836,-0.069208679710225,1.99390238447488,-1.83470007834005,1.38698079333247
1.76254580068162,1.39287207371835,0.373512239045789,1.99862809772303,-1.55160483535677,1.3615548542492
1.91783607156799,1.39553626720923,-2.60966673171007,1.99861402559531,1.04217982715809,1.36475483347879
1.79945411934838,1.40945531950793,-0.291023092891438,1.99549891627121,0.347050757356343,1.36636449495357
1.68859177353193,1.40465760907564,-0.924427263151312,2.01335269061809,1.24907343852,1.36682002248054
2.1130870743904,1.40091878932514,-1.69126466430724,2.00907372311446,0.621935186185486,1.35439586615884
1.57481803311272,1.39156379384743,-0.682754357067359,1.99716823948662,0.007350235596503,1.3838008952809
1.46351433290908,1.41375934502265,-0.665967599471617,2.00580947956935,0.96675212497889,1.3606892164033
1.71494182828019,1.40507420660114,-0.400681728524166,1.99608748890008,0.109227114692303,1.36182874266542
1.21756552636998,1.4062765086577,-1.43658688037288,2.00548008822718,1.28703586957835,1.37320635952247
0.995691121894225,1.39682719581131,-1.13444029454927,1.9938887016199,0.447131038068515,1.37317968990377
1.32757291891787,1.39470871432614,-0.4261785937505,1.99552911944146,0.83883412198647,1.37547666979286
1.94171589564358,1.41609271959789,-0.791984307922563,2.00426446134692,0.821211474591316,1.37408528004363
1.15923087668444,1.39354534536459,-0.626047365621838,2.00202678130506,1.28986877735348,1.37049483368235
1.85318126786141,1.39453140466513,-1.98875755513528,1.99435307014497,0.714954073320256,1.3700055241005
1.19660379734357,1.38072126398935,0.934459686815739,2.00013498445061,-1.13944559077202,1.38801315468248
1.9861198751861,1.40695059035722,-1.76992674967168,2.00651965031302,0.580390842433981,1.35931603026261
1.36190137636468,1.41122415440186,-0.595469584945767,1.99248407508813,0.923731066538557,1.36334666919535
1.19185945224928,1.40648080758971,0.571137848165337,1.99879794899698,0.652687060490662,1.37404430335624
1.1770965937159,1.39455817765898,0.695383105961022,1.982316439886,-0.218666908523973,1.38653874240963
1.34296822455698,1.39472676807065,-0.253196755835962,1.98973295380971,0.131593939657113,1.37642465876316
1.63914333821148,1.39599342037859,-0.897731401198455,2.00435520667704,0.59475393123751,1.37401703138526
1.56781922545285,1.40617393353504,-0.225335959638018,1.9970975735789,0.834579018712476,1.37043653525132
2.03793590924327,1.38466851066474,-0.444896452774013,1.98431034699481,-0.415465151668587,1.38245907827306
1.45103517528483,1.39878476277025,-0.298115417693227,1.98250624454836,-0.531096050844417,1.38686207347208
1.63455162906168,1.39438534691626,-0.554694603780334,1.98049027166346,0.158646560381241,1.38936380671854
2.06489390928382,1.40567438056647,-0.22295685099913,1.99975725503793,-0.462696780718176,1.36198929960463
1.77736613264314,1.3927899081094,1.11825864551818,2.00432406947458,-1.64682788714196,1.3908386851598
2.53522477066594,1.37788623059292,-2.3388689027963,1.992803251758,-0.301177081436021,1.39233244301127
1.36038190907737,1.37762025348436,-1.27831926470076,1.9851184963162,0.533872793038968,1.38684419814965
2.10017350280576,1.39721896311363,-1.28511299072416,1.9949060511787,0.057244138361625,1.37421312495382
2.26399844646786,1.3958423817114,-2.62062574458037,1.99836278729162,0.844231643169516,1.37213694291775
1.94544362014028,1.39788659861443,-1.13397810759961,1.99777379443106,0.351953439270647,1.37171353303864
2.55874188790743,1.39024026305626,-2.4970244198302,1.9983511761214,-0.205130354387027,1.37875726987055
1.58901990105695,1.40361469447759,-1.00329586256435,1.98307313735169,0.24529863604525,1.37329056678966
1.8456433509039,1.38989259924552,-0.435384698820984,2.01185581465343,-0.281554397473293,1.36705006208834
0.989090064945553,1.40736691946855,0.225420134579165,1.99534278315843,0.178401202787781,1.37655567630978
1.85321857430895,1.41256085134524,-2.07329533434324,2.00927396591599,1.46637081587222,1.35664032574128
1.53487209138727,1.40719807790123,-0.375256978451649,1.99530840498596,0.421384123316402,1.37529075775612
2.80149098110303,1.37720054005054,-2.28062873457746,1.99156405769038,-1.11648731611417,1.3843467924094
2.20451588579018,1.40920100805805,-0.806142547365797,2.00430131031865,0.328091599998028,1.36567886408816
0.895901477860325,1.39805105568929,-1.16242345767593,1.98514573136864,1.08640096742794,1.38885560067465
0.934120803008343,1.3841570437635,0.230053920435484,1.99223277762435,-0.525122221466583,1.39032169084978
2.19704053179514,1.396280630465,-1.76455626644282,2.01218511791433,0.204660034313043,1.36481508445691
3.50422740213498,1.39305273827257,-1.5236641686977,1.99401237907129,-0.968131175086699,1.38300395630532
0.93302109673012,1.3941311129971,0.334537609981329,1.99588171805941,-0.064927995114827,1.38327513720596
0.355849974271365,1.40341191733941,-0.239458824982507,1.99431784890644,1.0059723320043,1.37531040805463
1.35142172455144,1.39986582631056,-1.01150481541712,1.99862219931958,1.12901497674216,1.3661689215954
1.45319680794247,1.40233955164877,-0.529188156813175,2.00378602798763,0.793995448217691,1.36853196427821
2.40790479206305,1.37784783810849,0.007623461775931,2.00106118130051,-2.0113040380554,1.38301172787657
1.7041173079708,1.38914861474863,1.08839075914654,1.99134832799842,-1.24707563761157,1.38408491384137
1.8221294257825,1.40294187671398,-0.454361899576751,2.00688880059417,0.687316150395059,1.37565734692484
1.86574600035719,1.38960232204897,-0.596836368500155,1.98708055629631,-0.200587940813503,1.38180889927747
0.462877368099034,1.38739227746966,-0.867517103270531,1.99344728718909,0.56789455982847,1.38112930739408
0.724226478463952,1.3983556912366,-0.784695712587449,1.99748440439774,0.917457975046795,1.3759517162585
1.75291102603704,1.39996663319899,-1.20377836063635,2.00688419538193,0.739116126587676,1.37001111960198
1.21809300120638,1.40769160310099,-0.133708996687687,1.9869114390635,0.687673297657918,1.37092960127665
2.21581286599432,1.39816488920129,-1.58919519942219,2.01204984727472,0.073311649638686,1.36400989932181
1.8915764569274,1.38827287016058,-0.129941344704967,2.00145947755184,-0.59470156271751,1.38339844838125
1.44034519445298,1.40734470764121,-0.235092781887185,2.00626872714718,-0.10646874040068,1.35888168209566
1.1610384812977,1.39931146013536,0.456493823814974,1.99379981145888,-0.260407299717968,1.390130638019
1.28923043989399,1.38640030686192,-0.180423153378862,1.97894675095658,-0.693304899108406,1.3855951972917
1.2464495945199,1.38570070743095,-0.723683672122072,1.99356216280937,-0.060164482086259,1.39093168623802
1.46137235738648,1.40210067970793,-0.230916907156954,2.00461644272201,0.903894216656944,1.36829615366857
2.71996308127866,1.37353471576523,0.146369953476396,1.98568800123006,-2.47437797506054,1.39301355885368
1.77404625736758,1.40622578852212,-0.419814001840905,2.00486976121876,0.019419692480832,1.36331746620039
1.52404494229522,1.39872052043451,0.057948749379308,2.00096440607802,-0.105144729759139,1.37560275229587
1.16622369092933,1.39214144936103,-0.807100159437673,1.98700280086485,0.596933037881437,1.37261738824734
2.32763062111588,1.39696435878069,-0.500269836675774,1.98665989341155,-0.73697412108241,1.3743833748044
1.83769034762578,1.40607895597334,-0.612285860928065,2.00034561493403,0.043933449970045,1.36284108964574
1.68161632357764,1.4071382976734,-1.27406678708873,2.00000728685496,1.31550879658324,1.37279622885862
1.011077154206,1.40356021190393,-1.08000685997219,2.00165500919373,1.50401131111012,1.37005488374242
0.399579134262873,1.39057008552683,0.201173931092493,1.99438686686572,0.325810772728847,1.37326749313908
2.56529863127801,1.38954527346196,-2.19903325708841,2.00387159744802,0.056842446495904,1.36539291725725
2.3557933005978,1.39882403275607,-1.86628861944431,2.00247138654012,0.372408913895991,1.36476106342872
2.01296334179481,1.39937930087035,-1.5849609081412,2.00723328723153,0.858134540982334,1.36758059175757
1.86623492571353,1.40236942439345,-2.08736277689941,2.01833184006532,0.874829203025371,1.35097250446446
1.93041108575209,1.40153259036924,-1.42302334766118,2.00147773049344,0.948398216597497,1.36576193028964
